532.0,611.0,557.3333333333334,455.3333333333333
546.3333333333334,632.0,572.0,501.6666666666667
628.3333333333334,634.6666666666666,574.6666666666666,632.3333333333334
642.3333333333334,629.3333333333334,570.0,636.6666666666666
667.6666666666666,632.0,570.0,643.0
693.3333333333334,632.0,570.0,635.6666666666666
696.6666666666666,640.0,570.0,627.6666666666666
677.3333333333334,640.0,570.0,625.0
640.6666666666666,640.0,570.0,629.3333333333334
647.0,640.0,570.0,681.0
662.3333333333334,640.0,570.0,690.0
649.6666666666666,640.0,570.0,690.0
649.6666666666666,640.0,570.0,690.0
663.6666666666666,640.0,570.0,674.3333333333334
677.0,640.0,570.0,674.6666666666666
660.0,640.0,570.0,690.0
661.6666666666666,640.0,570.0,689.0
664.0,640.0,570.0,663.6666666666666
679.6666666666666,640.0,570.0,657.0
687.3333333333334,640.0,570.0,659.0
656.3333333333334,640.0,570.0,660.0
660.0,640.0,570.0,660.0
660.0,640.0,570.0,657.0
660.0,640.0,570.0,703.3333333333334
663.6666666666666,640.0,570.0,656.3333333333334
670.0,640.0,570.0,674.3333333333334
670.0,640.0,570.0,708.0
670.0,640.0,570.0,694.3333333333334
665.3333333333334,640.0,570.0,707.6666666666666
665.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
663.0,640.0,570.0,710.0
670.0,640.0,570.0,670.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,698.0
668.0,640.0,570.0,662.0
664.0,640.0,570.0,710.0
667.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.3333333333334
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,716.0
670.0,640.0,570.0,715.3333333333334
670.0,640.0,570.0,717.6666666666666
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,709.0
670.0,640.0,570.0,718.3333333333334
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
679.6666666666666,640.0,570.0,720.0
670.0,640.0,570.0,720.0
671.3333333333334,640.0,570.0,720.0
675.0,640.0,570.0,720.0
670.0,640.0,570.0,712.6666666666666
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,710.0
670.0,640.0,570.0,716.3333333333334
670.0,640.0,570.0,708.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,712.6666666666666
670.0,640.0,570.0,714.6666666666666
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
671.0,640.0,570.0,720.0
675.6666666666666,640.0,570.0,720.0
670.0,640.0,570.0,720.0
676.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,720.0
678.6666666666666,640.0,570.0,720.0
679.6666666666666,640.0,570.0,720.0
670.0,640.0,570.0,720.0
674.6666666666666,640.0,570.0,720.0
667.3333333333334,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.3333333333334,640.0,570.0,720.0
680.0,640.0,570.0,720.0
675.6666666666666,640.0,570.0,720.0
670.0,640.0,570.0,720.0
672.6666666666666,640.0,570.0,720.0
677.3333333333334,640.0,570.0,720.0
680.0,640.0,570.0,720.0
680.0,640.0,570.0,718.6666666666666
680.0,640.0,570.0,712.0
666.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,708.6666666666666
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,719.3333333333334
670.0,640.0,570.0,708.6666666666666
670.0,640.0,570.0,717.3333333333334
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,720.0
670.0,640.0,570.0,719.3333333333334
670.0,640.0,570.0,719.3333333333334
670.0,640.0,570.0,706.0
670.0,640.0,570.0,700.0
670.0,640.0,570.0,700.0
