476.0,462.0,452.0,428.0,444.0,549.0
467.0,560.0,532.0,450.0,405.0,666.0
474.0,611.0,492.0,481.0,422.0,583.0
510.0,593.0,535.0,642.0,504.0,592.0
639.0,610.0,569.0,664.0,564.0,533.0
567.0,653.0,622.0,633.0,534.0,528.0
566.0,700.0,619.0,630.0,565.0,542.0
625.0,700.0,579.0,630.0,595.0,620.0
660.0,700.0,630.0,657.0,625.0,626.0
640.0,697.0,639.0,660.0,576.0,620.0
621.0,690.0,645.0,660.0,632.0,624.0
611.0,698.0,630.0,660.0,598.0,620.0
614.0,710.0,683.0,660.0,597.0,620.0
644.0,710.0,656.0,660.0,690.0,677.0
629.0,710.0,657.0,660.0,690.0,710.0
643.0,710.0,624.0,658.0,690.0,701.0
609.0,710.0,657.0,660.0,690.0,700.0
611.0,696.0,669.0,660.0,690.0,698.0
639.0,690.0,630.0,660.0,690.0,694.0
677.0,695.0,663.0,700.0,690.0,690.0
656.0,700.0,635.0,710.0,677.0,693.0
637.0,700.0,682.0,710.0,647.0,692.0
616.0,700.0,700.0,710.0,613.0,706.0
640.0,700.0,698.0,710.0,617.0,705.0
619.0,700.0,686.0,710.0,619.0,710.0
670.0,700.0,665.0,710.0,648.0,710.0
661.0,700.0,686.0,710.0,690.0,710.0
643.0,700.0,700.0,710.0,690.0,710.0
650.0,700.0,700.0,710.0,690.0,710.0
664.0,700.0,693.0,710.0,690.0,710.0
668.0,700.0,665.0,710.0,690.0,710.0
667.0,700.0,651.0,708.0,690.0,710.0
662.0,700.0,651.0,710.0,690.0,710.0
662.0,700.0,665.0,710.0,660.0,710.0
664.0,700.0,693.0,710.0,638.0,710.0
668.0,700.0,679.0,710.0,639.0,710.0
680.0,700.0,672.0,710.0,627.0,710.0
680.0,700.0,659.0,710.0,636.0,710.0
680.0,700.0,678.0,710.0,665.0,710.0
680.0,700.0,678.0,710.0,667.0,710.0
680.0,700.0,671.0,710.0,690.0,710.0
680.0,700.0,666.0,710.0,690.0,710.0
680.0,700.0,670.0,710.0,698.0,710.0
680.0,700.0,673.0,710.0,700.0,710.0
680.0,700.0,679.0,710.0,700.0,710.0
680.0,700.0,676.0,710.0,700.0,710.0
680.0,700.0,682.0,710.0,697.0,710.0
680.0,700.0,682.0,710.0,700.0,710.0
680.0,700.0,690.0,710.0,693.0,710.0
680.0,700.0,690.0,710.0,690.0,710.0
680.0,700.0,690.0,710.0,688.0,710.0
680.0,700.0,690.0,710.0,700.0,710.0
680.0,700.0,690.0,710.0,700.0,710.0
680.0,700.0,690.0,710.0,700.0,710.0
680.0,700.0,690.0,710.0,700.0,710.0
671.0,700.0,683.0,710.0,700.0,710.0
687.0,700.0,668.0,710.0,700.0,710.0
690.0,700.0,660.0,710.0,700.0,710.0
690.0,700.0,660.0,710.0,700.0,710.0
690.0,700.0,660.0,710.0,700.0,710.0
690.0,700.0,660.0,710.0,700.0,710.0
690.0,700.0,660.0,710.0,692.0,710.0
690.0,700.0,660.0,710.0,710.0,710.0
690.0,700.0,660.0,710.0,696.0,710.0
700.0,700.0,660.0,710.0,663.0,710.0
720.0,700.0,660.0,710.0,694.0,710.0
720.0,700.0,660.0,710.0,693.0,710.0
720.0,700.0,660.0,710.0,706.0,710.0
720.0,700.0,660.0,710.0,688.0,710.0
720.0,700.0,660.0,710.0,673.0,710.0
720.0,700.0,660.0,710.0,710.0,710.0
720.0,700.0,660.0,710.0,667.0,710.0
720.0,700.0,660.0,710.0,665.0,710.0
720.0,700.0,660.0,710.0,674.0,710.0
720.0,700.0,660.0,710.0,657.0,710.0
720.0,700.0,660.0,710.0,667.0,710.0
720.0,700.0,660.0,710.0,680.0,710.0
720.0,700.0,660.0,710.0,689.0,710.0
720.0,700.0,660.0,710.0,667.0,710.0
720.0,700.0,660.0,710.0,659.0,710.0
720.0,700.0,660.0,710.0,688.0,710.0
720.0,700.0,660.0,710.0,666.0,710.0
720.0,700.0,660.0,710.0,668.0,710.0
720.0,700.0,660.0,710.0,682.0,710.0
720.0,700.0,660.0,710.0,668.0,710.0
720.0,700.0,660.0,710.0,688.0,710.0
720.0,700.0,660.0,710.0,675.0,710.0
720.0,700.0,660.0,710.0,659.0,710.0
720.0,700.0,660.0,710.0,675.0,710.0
720.0,700.0,660.0,710.0,673.0,710.0
720.0,700.0,660.0,710.0,674.0,710.0
720.0,700.0,660.0,710.0,661.0,710.0
720.0,700.0,660.0,710.0,651.0,710.0
720.0,700.0,660.0,710.0,665.0,710.0
720.0,700.0,660.0,710.0,658.0,710.0
720.0,700.0,660.0,710.0,682.0,710.0
720.0,700.0,660.0,710.0,679.0,710.0
720.0,700.0,660.0,710.0,659.0,710.0
720.0,700.0,660.0,710.0,689.0,710.0
720.0,700.0,660.0,710.0,664.0,710.0
720.0,700.0,660.0,710.0,666.0,710.0
720.0,700.0,660.0,710.0,651.0,710.0
720.0,700.0,660.0,710.0,674.0,710.0
720.0,700.0,660.0,710.0,673.0,710.0
720.0,700.0,660.0,710.0,696.0,710.0
720.0,700.0,660.0,710.0,657.0,710.0
720.0,700.0,660.0,710.0,681.0,710.0
720.0,700.0,660.0,710.0,661.0,710.0
720.0,700.0,660.0,710.0,674.0,710.0
720.0,700.0,660.0,710.0,674.0,710.0
720.0,700.0,660.0,710.0,673.0,710.0
720.0,700.0,660.0,710.0,660.0,710.0
720.0,700.0,660.0,710.0,675.0,710.0
720.0,700.0,660.0,710.0,681.0,710.0
720.0,700.0,660.0,710.0,661.0,710.0
720.0,700.0,660.0,710.0,640.0,710.0
720.0,700.0,660.0,710.0,660.0,710.0
720.0,700.0,660.0,710.0,681.0,710.0
720.0,700.0,660.0,710.0,668.0,710.0
720.0,700.0,660.0,710.0,689.0,710.0
720.0,712.0,660.0,710.0,675.0,710.0
706.0,720.0,660.0,710.0,684.0,710.0
720.0,720.0,660.0,710.0,710.0,710.0
720.0,720.0,660.0,710.0,710.0,710.0
699.0,720.0,660.0,710.0,710.0,710.0
699.0,720.0,660.0,710.0,710.0,710.0
706.0,720.0,660.0,710.0,710.0,710.0
685.0,720.0,660.0,710.0,710.0,710.0
713.0,720.0,660.0,710.0,710.0,710.0
720.0,720.0,660.0,710.0,710.0,710.0
720.0,720.0,660.0,710.0,701.0,710.0
720.0,720.0,660.0,710.0,712.0,710.0
720.0,720.0,660.0,710.0,687.0,710.0
720.0,720.0,660.0,710.0,713.0,710.0
720.0,720.0,660.0,710.0,720.0,710.0
720.0,720.0,660.0,710.0,720.0,710.0
720.0,720.0,660.0,710.0,720.0,710.0
720.0,720.0,660.0,710.0,720.0,710.0
720.0,720.0,660.0,710.0,720.0,710.0
720.0,720.0,660.0,710.0,720.0,710.0
720.0,720.0,660.0,710.0,720.0,710.0
720.0,720.0,660.0,710.0,720.0,710.0
692.0,720.0,660.0,710.0,720.0,710.0
692.0,720.0,660.0,710.0,720.0,710.0
699.0,720.0,660.0,710.0,720.0,710.0
671.0,720.0,660.0,710.0,720.0,710.0
678.0,720.0,660.0,710.0,720.0,710.0
699.0,720.0,660.0,710.0,720.0,710.0
692.0,720.0,660.0,710.0,720.0,710.0
678.0,720.0,660.0,710.0,720.0,710.0
668.0,720.0,660.0,710.0,720.0,710.0
704.0,720.0,660.0,710.0,720.0,710.0
720.0,720.0,660.0,710.0,716.0,710.0
720.0,720.0,660.0,710.0,720.0,710.0
720.0,720.0,660.0,710.0,700.0,710.0
720.0,720.0,660.0,711.0,708.0,710.0
720.0,720.0,660.0,717.0,708.0,710.0
720.0,720.0,660.0,720.0,704.0,710.0
720.0,720.0,660.0,720.0,704.0,710.0
713.0,720.0,660.0,720.0,692.0,710.0
699.0,720.0,660.0,720.0,700.0,710.0
692.0,720.0,660.0,720.0,712.0,710.0
692.0,720.0,660.0,720.0,696.0,710.0
685.0,720.0,660.0,720.0,688.0,710.0
692.0,720.0,660.0,720.0,720.0,710.0
685.0,720.0,660.0,720.0,696.0,711.0
664.0,720.0,660.0,720.0,680.0,720.0
692.0,720.0,660.0,720.0,707.0,720.0
678.0,720.0,660.0,720.0,720.0,720.0
699.0,720.0,660.0,720.0,720.0,720.0
685.0,720.0,660.0,720.0,720.0,720.0
720.0,720.0,660.0,720.0,720.0,720.0
720.0,720.0,660.0,720.0,720.0,720.0
720.0,720.0,660.0,720.0,712.0,720.0
720.0,720.0,660.0,720.0,700.0,720.0
720.0,720.0,660.0,720.0,704.0,720.0
706.0,720.0,660.0,720.0,699.0,720.0
699.0,720.0,660.0,720.0,710.0,720.0
678.0,720.0,660.0,720.0,710.0,720.0
681.0,720.0,660.0,720.0,710.0,720.0
668.0,720.0,660.0,720.0,710.0,720.0
680.0,720.0,660.0,720.0,699.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,660.0,720.0,720.0,720.0
680.0,720.0,654.0,720.0,720.0,720.0
680.0,720.0,663.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,704.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,712.0,720.0
680.0,720.0,680.0,720.0,700.0,720.0
680.0,720.0,680.0,720.0,704.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,708.0,720.0
680.0,720.0,666.0,720.0,704.0,720.0
680.0,720.0,672.0,720.0,700.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,712.0,720.0
680.0,720.0,680.0,720.0,712.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,692.0,720.0
680.0,720.0,680.0,720.0,696.0,720.0
680.0,720.0,680.0,720.0,696.0,720.0
680.0,720.0,680.0,720.0,704.0,720.0
680.0,720.0,680.0,720.0,692.0,720.0
680.0,720.0,680.0,720.0,696.0,720.0
680.0,720.0,680.0,720.0,719.0,720.0
680.0,720.0,680.0,720.0,712.0,720.0
680.0,720.0,680.0,720.0,696.0,720.0
680.0,720.0,680.0,720.0,708.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,704.0,720.0
680.0,720.0,680.0,720.0,693.0,720.0
680.0,720.0,680.0,720.0,697.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,716.0,720.0
680.0,720.0,680.0,720.0,700.0,720.0
680.0,720.0,680.0,720.0,704.0,720.0
680.0,720.0,680.0,720.0,696.0,720.0
680.0,720.0,680.0,720.0,700.0,720.0
680.0,720.0,680.0,720.0,700.0,720.0
680.0,720.0,680.0,720.0,700.0,720.0
680.0,720.0,680.0,720.0,692.0,720.0
680.0,720.0,680.0,720.0,704.0,720.0
680.0,720.0,680.0,720.0,704.0,720.0
680.0,720.0,680.0,720.0,696.0,720.0
680.0,720.0,680.0,720.0,715.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
680.0,720.0,680.0,720.0,720.0,720.0
