700.0,680.0,690.0,670.0,680.0,680.0,680.0
700.0,680.0,690.0,670.0,680.0,680.0,680.0
700.0,680.0,690.0,694.0,680.0,680.0,680.0
696.0,680.0,690.0,670.0,680.0,680.0,680.0
690.0,680.0,690.0,670.0,680.0,680.0,680.0
690.0,680.0,690.0,670.0,680.0,680.0,690.0
690.0,680.0,690.0,670.0,680.0,680.0,720.0
690.0,680.0,690.0,670.0,680.0,680.0,720.0
690.0,680.0,690.0,670.0,680.0,680.0,720.0
700.0,680.0,690.0,670.0,680.0,680.0,720.0
692.0,680.0,696.0,670.0,680.0,680.0,720.0
690.0,680.0,692.0,670.0,680.0,680.0,700.0
690.0,680.0,712.0,670.0,680.0,680.0,680.0
690.0,680.0,706.0,670.0,680.0,680.0,680.0
649.0,680.0,690.0,670.0,680.0,680.0,680.0
682.0,680.0,690.0,670.0,680.0,680.0,680.0
682.0,680.0,690.0,670.0,680.0,680.0,680.0
694.0,680.0,690.0,670.0,680.0,680.0,680.0
694.0,680.0,690.0,670.0,680.0,680.0,680.0
700.0,672.0,698.0,670.0,680.0,680.0,680.0
700.0,720.0,700.0,670.0,680.0,680.0,678.0
706.0,720.0,700.0,670.0,680.0,680.0,680.0
710.0,720.0,700.0,670.0,680.0,680.0,708.0
710.0,720.0,700.0,670.0,680.0,680.0,681.0
710.0,720.0,700.0,670.0,680.0,680.0,680.0
710.0,720.0,700.0,670.0,680.0,680.0,716.0
710.0,720.0,690.0,670.0,680.0,680.0,720.0
710.0,720.0,696.0,670.0,680.0,680.0,720.0
710.0,720.0,699.0,670.0,680.0,680.0,720.0
710.0,720.0,690.0,670.0,680.0,680.0,720.0
710.0,720.0,690.0,670.0,680.0,680.0,720.0
710.0,720.0,690.0,670.0,680.0,680.0,720.0
710.0,720.0,696.0,670.0,680.0,680.0,720.0
710.0,720.0,690.0,670.0,680.0,680.0,720.0
710.0,720.0,693.0,667.0,680.0,680.0,720.0
710.0,720.0,700.0,666.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,675.0,720.0
710.0,720.0,700.0,670.0,680.0,670.0,720.0
710.0,720.0,700.0,670.0,680.0,679.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,700.0,670.0,680.0,680.0,720.0
710.0,720.0,718.0,670.0,680.0,680.0,720.0
710.0,720.0,720.0,670.0,680.0,680.0,720.0
710.0,720.0,720.0,670.0,680.0,675.0,720.0
710.0,720.0,720.0,670.0,680.0,670.0,720.0
710.0,720.0,720.0,670.0,680.0,670.0,720.0
710.0,720.0,720.0,670.0,680.0,670.0,720.0
710.0,720.0,720.0,670.0,680.0,673.0,720.0
710.0,720.0,720.0,670.0,680.0,680.0,720.0
710.0,720.0,720.0,670.0,680.0,680.0,720.0
710.0,720.0,720.0,670.0,680.0,704.0,720.0
710.0,720.0,720.0,670.0,680.0,720.0,720.0
710.0,720.0,720.0,670.0,680.0,720.0,720.0
710.0,720.0,720.0,670.0,680.0,720.0,720.0
706.0,720.0,706.0,670.0,680.0,720.0,720.0
704.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,664.0,680.0,720.0,720.0
692.0,708.0,700.0,670.0,680.0,720.0,720.0
710.0,680.0,700.0,667.0,680.0,720.0,720.0
710.0,680.0,700.0,670.0,680.0,720.0,720.0
710.0,680.0,700.0,670.0,680.0,720.0,720.0
710.0,680.0,700.0,670.0,680.0,720.0,720.0
674.0,678.0,700.0,680.0,680.0,720.0,720.0
650.0,702.0,700.0,680.0,680.0,720.0,720.0
698.0,720.0,700.0,680.0,680.0,720.0,720.0
710.0,720.0,700.0,680.0,680.0,720.0,720.0
710.0,720.0,700.0,675.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,693.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,720.0,700.0,670.0,680.0,720.0,720.0
710.0,672.0,700.0,670.0,680.0,720.0,720.0
710.0,680.0,700.0,670.0,680.0,720.0,720.0
710.0,680.0,700.0,686.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
698.0,680.0,700.0,710.0,680.0,720.0,720.0
710.0,680.0,700.0,710.0,680.0,720.0,720.0
714.0,680.0,700.0,710.0,680.0,720.0,720.0
720.0,680.0,700.0,710.0,696.0,720.0,720.0
712.0,680.0,700.0,710.0,720.0,720.0,720.0
710.0,680.0,700.0,705.0,720.0,720.0,720.0
710.0,720.0,700.0,720.0,720.0,720.0,720.0
710.0,692.0,700.0,696.0,720.0,720.0,720.0
710.0,680.0,700.0,710.0,720.0,720.0,720.0
710.0,680.0,700.0,710.0,720.0,720.0,720.0
710.0,680.0,700.0,710.0,720.0,720.0,720.0
710.0,684.0,700.0,710.0,720.0,720.0,720.0
715.0,720.0,700.0,710.0,720.0,720.0,720.0
710.0,720.0,700.0,710.0,720.0,720.0,720.0
719.0,682.0,700.0,710.0,720.0,720.0,720.0
720.0,688.0,700.0,710.0,720.0,720.0,720.0
720.0,720.0,700.0,701.0,720.0,720.0,720.0
720.0,692.0,700.0,700.0,720.0,720.0,720.0
720.0,665.0,700.0,700.0,720.0,720.0,720.0
720.0,680.0,700.0,700.0,720.0,720.0,720.0
720.0,680.0,700.0,682.0,720.0,720.0,720.0
720.0,680.0,700.0,664.0,720.0,720.0,720.0
720.0,680.0,700.0,705.0,720.0,720.0,720.0
720.0,680.0,700.0,720.0,712.0,720.0,720.0
720.0,680.0,700.0,720.0,692.0,720.0,720.0
720.0,680.0,700.0,720.0,720.0,720.0,720.0
720.0,680.0,700.0,720.0,720.0,720.0,720.0
720.0,680.0,700.0,720.0,720.0,720.0,720.0
720.0,700.0,700.0,706.0,720.0,720.0,720.0
720.0,693.0,700.0,700.0,720.0,720.0,720.0
720.0,680.0,700.0,720.0,720.0,720.0,720.0
720.0,688.0,700.0,710.0,720.0,720.0,720.0
720.0,720.0,700.0,700.0,720.0,720.0,720.0
720.0,720.0,700.0,700.0,720.0,720.0,695.0
720.0,720.0,700.0,700.0,720.0,720.0,682.0
720.0,720.0,700.0,700.0,720.0,720.0,720.0
720.0,720.0,700.0,700.0,720.0,720.0,720.0
720.0,720.0,700.0,700.0,720.0,720.0,720.0
720.0,720.0,700.0,700.0,720.0,720.0,720.0
720.0,668.0,700.0,700.0,720.0,720.0,720.0
720.0,680.0,700.0,702.0,720.0,720.0,720.0
720.0,680.0,700.0,703.0,720.0,720.0,720.0
720.0,680.0,700.0,700.0,720.0,720.0,720.0
720.0,680.0,700.0,702.0,720.0,720.0,704.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,706.0,680.0,720.0,700.0
720.0,680.0,700.0,720.0,680.0,720.0,700.0
720.0,680.0,700.0,720.0,680.0,720.0,700.0
720.0,680.0,700.0,720.0,680.0,720.0,700.0
720.0,680.0,700.0,709.0,682.0,720.0,700.0
720.0,680.0,704.0,710.0,686.0,720.0,700.0
720.0,680.0,712.0,710.0,708.0,720.0,700.0
720.0,680.0,716.0,710.0,720.0,720.0,700.0
720.0,680.0,700.0,710.0,684.0,720.0,700.0
720.0,680.0,700.0,710.0,680.0,720.0,700.0
720.0,680.0,720.0,710.0,681.0,720.0,700.0
720.0,680.0,710.0,717.0,720.0,720.0,700.0
720.0,680.0,700.0,720.0,720.0,720.0,700.0
720.0,680.0,700.0,720.0,720.0,720.0,700.0
720.0,680.0,700.0,720.0,720.0,720.0,700.0
720.0,680.0,700.0,720.0,720.0,720.0,700.0
720.0,680.0,700.0,720.0,697.0,720.0,700.0
720.0,680.0,700.0,720.0,680.0,720.0,700.0
720.0,680.0,700.0,720.0,680.0,720.0,700.0
720.0,680.0,700.0,720.0,680.0,720.0,700.0
720.0,680.0,700.0,720.0,680.0,720.0,700.0
720.0,680.0,700.0,720.0,680.0,720.0,700.0
720.0,680.0,700.0,720.0,680.0,720.0,700.0
720.0,664.0,700.0,720.0,680.0,720.0,700.0
720.0,684.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,670.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,694.0
720.0,720.0,700.0,720.0,680.0,720.0,670.0
720.0,720.0,700.0,720.0,680.0,720.0,670.0
720.0,720.0,700.0,720.0,680.0,720.0,670.0
720.0,720.0,700.0,720.0,680.0,720.0,670.0
720.0,720.0,700.0,720.0,680.0,720.0,670.0
720.0,720.0,700.0,720.0,680.0,720.0,670.0
720.0,720.0,700.0,720.0,680.0,720.0,670.0
720.0,720.0,700.0,720.0,680.0,720.0,670.0
720.0,720.0,700.0,720.0,680.0,720.0,684.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,688.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
705.0,720.0,700.0,720.0,680.0,720.0,700.0
706.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
704.0,720.0,700.0,720.0,680.0,720.0,700.0
692.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,720.0,680.0,720.0,700.0
701.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
710.0,720.0,700.0,720.0,680.0,720.0,688.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,662.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,720.0,680.0,720.0,670.0
710.0,720.0,700.0,712.0,680.0,720.0,670.0
710.0,720.0,700.0,700.0,680.0,720.0,686.0
710.0,720.0,700.0,700.0,680.0,720.0,700.0
710.0,720.0,700.0,700.0,680.0,720.0,700.0
710.0,720.0,700.0,700.0,680.0,720.0,700.0
710.0,720.0,700.0,712.0,680.0,720.0,675.0
710.0,720.0,700.0,720.0,680.0,720.0,668.0
710.0,720.0,700.0,720.0,680.0,720.0,700.0
720.0,720.0,700.0,714.0,680.0,720.0,669.0
720.0,720.0,700.0,700.0,680.0,720.0,672.0
720.0,720.0,700.0,700.0,680.0,720.0,700.0
720.0,720.0,700.0,700.0,680.0,720.0,700.0
708.0,720.0,694.0,700.0,680.0,720.0,700.0
720.0,720.0,710.0,700.0,680.0,720.0,700.0
720.0,720.0,709.0,700.0,680.0,720.0,700.0
720.0,720.0,700.0,700.0,680.0,720.0,700.0
720.0,720.0,700.0,700.0,680.0,720.0,700.0
720.0,720.0,700.0,700.0,680.0,720.0,700.0
720.0,720.0,700.0,700.0,680.0,720.0,700.0
720.0,720.0,700.0,700.0,680.0,720.0,678.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,669.0
720.0,720.0,700.0,700.0,680.0,720.0,686.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,697.0,700.0,680.0,720.0,670.0
720.0,720.0,703.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,705.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,676.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,693.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,668.0
720.0,720.0,710.0,700.0,680.0,720.0,673.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
712.0,720.0,710.0,700.0,680.0,720.0,667.0
720.0,720.0,710.0,700.0,680.0,720.0,663.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,692.0
720.0,720.0,710.0,700.0,680.0,720.0,700.0
720.0,720.0,710.0,700.0,680.0,720.0,700.0
720.0,720.0,710.0,716.0,680.0,720.0,700.0
720.0,720.0,710.0,716.0,680.0,720.0,700.0
720.0,720.0,710.0,712.0,680.0,720.0,700.0
720.0,720.0,710.0,720.0,680.0,720.0,700.0
720.0,720.0,710.0,706.0,680.0,720.0,700.0
720.0,720.0,710.0,706.0,680.0,720.0,700.0
720.0,720.0,710.0,712.0,680.0,720.0,700.0
720.0,720.0,710.0,700.0,680.0,720.0,700.0
720.0,720.0,710.0,700.0,680.0,720.0,700.0
720.0,720.0,710.0,700.0,680.0,720.0,676.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,707.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,700.0,700.0,680.0,720.0,670.0
720.0,720.0,706.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,702.0,680.0,720.0,670.0
720.0,720.0,710.0,714.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,700.0,680.0,720.0,670.0
720.0,720.0,710.0,704.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
720.0,720.0,710.0,720.0,680.0,720.0,670.0
